# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 4
# Time [s]: 600.0 seconds
# Min speed [m/s]: 2.0
# Max speed [m/s]: 3.0
# Min pause time [s]: 1.0
# Max pause time [s]: 3.0
# Currently disregarding the first 100.0 seconds
# Resolution [s]: 0.4
# Maximum X-size [m]: 180.0
# Maximum Y-size [m]: 180.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
0 0.0 138.688117538 67.6625193006
1 0.0 104.613204009 83.6517315745
2 0.0 85.9494694805 70.1479652407
3 0.0 72.4179742195 106.019303555
0 0.4 138.114059323 68.3392962517
1 0.4 103.713679541 83.8124760369
2 0.4 87.1049652046 70.0699952056
3 0.4 71.6607215318 105.131025804
0 0.8 137.540001107 69.0160732028
1 0.8 102.814155073 83.9732204994
2 0.8 88.2604609287 69.9920251704
3 0.8 70.9034688441 104.242748052
0 1.2 136.965942892 69.6928501539
1 1.2 101.914630605 84.1339649618
2 1.2 89.4159566528 69.9140551352
3 1.2 70.1462161563 103.354470301
0 1.6 136.391884677 70.369627105
1 1.6 101.015106137 84.2947094243
2 1.6 90.571452377 69.8360851
3 1.6 69.3889634686 102.466192549
0 2.0 135.817826462 71.0464040561
1 2.0 100.115581669 84.4554538867
2 2.0 91.7269481011 69.7581150649
3 2.0 68.6317107809 101.577914798
0 2.4 135.243768246 71.7231810072
1 2.4 99.2160572012 84.6161983491
2 2.4 92.8824438252 69.6801450297
3 2.4 67.8744580932 100.689637046
0 2.8 134.669710031 72.3999579583
1 2.8 98.3165327333 84.7769428116
2 2.8 94.0379395493 69.6021749945
3 2.8 67.1172054055 99.801359295
0 3.2 134.095651816 73.0767349094
1 3.2 97.4170082653 84.937687274
2 3.2 95.1934352734 69.5242049594
3 3.2 66.3599527178 98.9130815436
0 3.6 133.521593601 73.7535118605
1 3.6 96.5174837973 85.0984317365
2 3.6 96.3489309976 69.4462349242
3 3.6 65.6027000301 98.0248037922
0 4.0 132.947535386 74.4302888116
1 4.0 95.6179593293 85.2591761989
2 4.0 97.5044267217 69.368264889
3 4.0 64.8454473424 97.1365260408
0 4.4 132.37347717 75.1070657627
1 4.4 94.7184348613 85.4199206613
2 4.4 98.6599224458 69.2902948538
3 4.4 64.0881946547 96.2482482894
0 4.8 131.799418955 75.7838427138
1 4.8 93.8189103934 85.5806651238
2 4.8 99.8154181699 69.2123248187
3 4.8 63.3309419669 95.359970538
0 5.2 131.22536074 76.4606196649
1 5.2 92.9193859254 85.7414095862
2 5.2 100.970913894 69.1343547835
3 5.2 62.5736892792 94.4716927865
0 5.6 130.651302525 77.137396616
1 5.6 92.0198614574 85.9021540486
2 5.6 102.126409618 69.0563847483
3 5.6 61.8164365915 93.5834150351
0 6.0 130.077244309 77.8141735671
1 6.0 91.1203369894 86.0628985111
2 6.0 103.281905342 68.9784147132
3 6.0 61.0591839038 92.6951372837
0 6.4 129.503186094 78.4909505182
1 6.4 90.2208125215 86.2236429735
2 6.4 104.437401066 68.900444678
3 6.4 60.3019312161 91.8068595323
0 6.8 128.929127879 79.1677274693
1 6.8 89.3212880535 86.384387436
2 6.8 105.592896791 68.8224746428
3 6.8 59.5446785284 90.9185817809
0 7.2 128.355069664 79.8445044204
1 7.2 88.4217635855 86.5451318984
2 7.2 106.748392515 68.7445046076
3 7.2 58.7874258407 90.0303040295
0 7.6 127.781011449 80.5212813714
1 7.6 87.5222391175 86.7058763608
2 7.6 107.903888239 68.6665345725
3 7.6 58.030173153 89.142026278
0 8.0 127.206953233 81.1980583225
1 8.0 86.6227146496 86.8666208233
2 8.0 109.059383963 68.5885645373
3 8.0 57.2729204653 88.2537485266
0 8.4 126.632895018 81.8748352736
1 8.4 85.7231901816 87.0273652857
2 8.4 110.214879687 68.5105945021
3 8.4 56.5156677775 87.3654707752
0 8.8 126.058836803 82.5516122247
1 8.8 84.8236657136 87.1881097482
2 8.8 111.370375411 68.4326244669
3 8.8 55.7584150898 86.4771930238
0 9.2 125.484778588 83.2283891758
1 9.2 83.9241412456 87.3488542106
2 9.2 112.525871135 68.3546544318
3 9.2 55.0011624021 85.5889152724
0 9.6 124.910720372 83.9051661269
1 9.6 83.0246167777 87.509598673
2 9.6 113.681366859 68.2766843966
3 9.6 54.2439097144 84.700637521
0 10.0 124.336662157 84.581943078
1 10.0 82.1250923097 87.6703431355
2 10.0 114.836862583 68.1987143614
3 10.0 53.4866570267 83.8123597695
0 10.4 123.762603942 85.2587200291
1 10.4 81.2255678417 87.8310875979
2 10.4 115.992358308 68.1207443263
3 10.4 52.729404339 82.9240820181
0 10.8 123.188545727 85.9354969802
1 10.8 80.3260433737 87.9918320604
2 10.8 117.147854032 68.0427742911
3 10.8 52.729404339 82.9240820181
0 11.2 122.614487512 86.6122739313
1 11.2 79.4265189058 88.1525765228
2 11.2 118.303349756 67.9648042559
3 11.2 52.729404339 82.9240820181
0 11.6 122.040429296 87.2890508824
1 11.6 78.5269944378 88.3133209852
2 11.6 119.45884548 67.8868342207
3 11.6 52.729404339 82.9240820181
0 12.0 121.466371081 87.9658278335
1 12.0 77.6274699698 88.4740654477
2 12.0 120.614341204 67.8088641856
3 12.0 53.7814329103 83.4469678219
0 12.4 120.892312866 88.6426047846
1 12.4 76.7279455018 88.6348099101
2 12.4 121.769836928 67.7308941504
3 12.4 54.8334614817 83.9698536257
0 12.8 120.318254651 89.3193817357
1 12.8 75.8284210338 88.7955543725
2 12.8 122.925332652 67.6529241152
3 12.8 55.885490053 84.4927394295
0 13.2 119.744196436 89.9961586868
1 13.2 74.9288965659 88.956298835
2 13.2 124.080828376 67.5749540801
3 13.2 56.9375186244 85.0156252333
0 13.6 119.17013822 90.6729356379
1 13.6 74.0293720979 89.1170432974
2 13.6 124.080828376 67.5749540801
3 13.6 57.9895471957 85.5385110371
0 14.0 118.596080005 91.349712589
1 14.0 73.1298476299 89.2777877599
2 14.0 124.080828376 67.5749540801
3 14.0 59.0415757671 86.0613968409
0 14.4 118.02202179 92.0264895401
1 14.4 72.2303231619 89.4385322223
2 14.4 124.080828376 67.5749540801
3 14.4 60.0936043384 86.5842826447
0 14.8 117.447963575 92.7032664912
1 14.8 71.330798694 89.5992766847
2 14.8 124.080828376 67.5749540801
3 14.8 61.1456329098 87.1071684485
0 15.2 116.873905359 93.3800434423
1 15.2 70.431274226 89.7600211472
2 15.2 124.080828376 67.5749540801
3 15.2 62.1976614811 87.6300542523
0 15.6 116.299847144 94.0568203934
1 15.6 69.531749758 89.9207656096
2 15.6 123.306526482 68.3273780711
3 15.6 63.2496900525 88.1529400561
0 16.0 115.725788929 94.7335973445
1 16.0 68.63222529 90.0815100721
2 16.0 122.532224587 69.0798020621
3 16.0 64.3017186238 88.6758258599
0 16.4 115.151730714 95.4103742956
1 16.4 67.7327008221 90.2422545345
2 16.4 121.757922692 69.8322260532
3 16.4 65.3537471952 89.1987116637
0 16.8 114.577672499 96.0871512466
1 16.8 66.8331763541 90.4029989969
2 16.8 120.983620797 70.5846500442
3 16.8 66.4057757665 89.7215974675
0 17.2 114.003614283 96.7639281977
1 17.2 65.9336518861 90.5637434594
2 17.2 120.209318902 71.3370740353
3 17.2 67.4578043379 90.2444832713
0 17.6 113.429556068 97.4407051488
1 17.6 65.0341274181 90.7244879218
2 17.6 119.435017007 72.0894980263
3 17.6 68.5098329092 90.7673690751
0 18.0 112.855497853 98.1174820999
1 18.0 64.1346029502 90.8852323843
2 18.0 118.660715112 72.8419220173
3 18.0 69.5618614806 91.2902548789
0 18.4 112.281439638 98.794259051
1 18.4 63.2350784822 91.0459768467
2 18.4 117.886413217 73.5943460084
3 18.4 70.6138900519 91.8131406827
0 18.8 111.707381422 99.4710360021
1 18.8 62.3355540142 91.2067213091
2 18.8 117.112111322 74.3467699994
3 18.8 71.6659186233 92.3360264865
0 19.2 111.133323207 100.147812953
1 19.2 61.4360295462 91.3674657716
2 19.2 116.337809427 75.0991939905
3 19.2 72.7179471946 92.8589122903
0 19.6 110.559264992 100.824589904
1 19.6 60.5365050783 91.528210234
2 19.6 115.563507532 75.8516179815
3 19.6 73.769975766 93.3817980941
0 20.0 109.985206777 101.501366855
1 20.0 59.6369806103 91.6889546964
2 20.0 114.789205637 76.6040419725
3 20.0 74.8220043374 93.9046838979
0 20.4 109.411148562 102.178143807
1 20.4 58.7374561423 91.8496991589
2 20.4 114.014903743 77.3564659636
3 20.4 75.8740329087 94.4275697017
0 20.8 108.837090346 102.854920758
1 20.8 57.8379316743 92.0104436213
2 20.8 113.240601848 78.1088899546
3 20.8 76.9260614801 94.9504555055
0 21.2 108.263032131 103.531697709
1 21.2 56.9384072063 92.1711880838
2 21.2 112.466299953 78.8613139457
3 21.2 77.9780900514 95.4733413093
0 21.6 107.688973916 104.20847466
1 21.6 56.0388827384 92.3319325462
2 21.6 111.691998058 79.6137379367
3 21.6 79.0301186228 95.9962271131
0 22.0 107.114915701 104.885251611
1 22.0 55.1393582704 92.4926770086
2 22.0 110.917696163 80.3661619277
3 22.0 80.0821471941 96.5191129169
0 22.4 106.540857485 105.562028562
1 22.4 54.2398338024 92.6534214711
2 22.4 110.143394268 81.1185859188
3 22.4 81.1341757655 97.0419987207
0 22.8 105.96679927 106.238805513
1 22.8 53.3403093344 92.8141659335
2 22.8 109.369092373 81.8710099098
3 22.8 82.1862043368 97.5648845245
0 23.2 105.392741055 106.915582464
1 23.2 52.4407848665 92.974910396
2 23.2 108.594790478 82.6234339009
3 23.2 83.2382329082 98.0877703282
0 23.6 104.81868284 107.592359415
1 23.6 51.5412603985 93.1356548584
2 23.6 107.820488583 83.3758578919
3 23.6 84.2902614795 98.610656132
0 24.0 104.244624625 108.269136366
1 24.0 50.6417359305 93.2963993208
2 24.0 107.046186688 84.1282818829
3 24.0 85.3422900509 99.1335419358
0 24.4 103.670566409 108.945913317
1 24.4 49.7422114625 93.4571437833
2 24.4 106.271884793 84.880705874
3 24.4 86.3943186222 99.6564277396
0 24.8 103.096508194 109.622690269
1 24.8 48.8426869946 93.6178882457
2 24.8 105.497582898 85.633129865
3 24.8 87.4463471936 100.179313543
0 25.2 102.522449979 110.29946722
1 25.2 47.9431625266 93.7786327081
2 25.2 104.723281003 86.3855538561
3 25.2 88.4983757649 100.702199347
0 25.6 101.948391764 110.976244171
1 25.6 47.0436380586 93.9393771706
2 25.6 103.948979109 87.1379778471
3 25.6 89.5504043363 101.225085151
0 26.0 101.374333548 111.653021122
1 26.0 46.1441135906 94.100121633
2 26.0 103.174677214 87.8904018381
3 26.0 90.6024329076 101.747970955
0 26.4 100.800275333 112.329798073
1 26.4 45.2445891227 94.2608660955
2 26.4 102.400375319 88.6428258292
3 26.4 91.654461479 102.270856759
0 26.8 100.226217118 113.006575024
1 26.8 44.3450646547 94.4216105579
2 26.8 101.626073424 89.3952498202
3 26.8 92.7064900503 102.793742562
0 27.2 99.6521589028 113.683351975
1 27.2 43.4455401867 94.5823550203
2 27.2 100.851771529 90.1476738113
3 27.2 93.7585186217 103.316628366
0 27.6 99.0781006875 114.360128926
1 27.6 42.5460157187 94.7430994828
2 27.6 100.077469634 90.9000978023
3 27.6 94.810547193 103.83951417
0 28.0 98.5040424723 115.036905877
1 28.0 41.6464912508 94.9038439452
2 28.0 99.3031677391 91.6525217933
3 28.0 95.8625757644 104.362399974
0 28.4 97.9299842571 115.713682828
1 28.4 40.7469667828 95.0645884077
2 28.4 98.5288658441 92.4049457844
3 28.4 96.9146043357 104.885285778
0 28.8 97.3559260419 116.39045978
1 28.8 39.8474423148 95.2253328701
2 28.8 97.7545639492 93.1573697754
3 28.8 96.9146043357 104.885285778
0 29.2 96.7818678267 117.067236731
1 29.2 38.9479178468 95.3860773325
2 29.2 96.9802620543 93.9097937665
3 29.2 96.9146043357 104.885285778
0 29.6 96.2078096114 117.744013682
1 29.6 38.0483933788 95.546821795
2 29.6 96.2059601594 94.6622177575
3 29.6 96.9146043357 104.885285778
0 30.0 95.6337513962 118.420790633
1 30.0 37.1488689109 95.7075662574
2 30.0 95.4316582645 95.4146417485
3 30.0 96.9146043357 104.885285778
0 30.4 95.059693181 119.097567584
1 30.4 36.2493444429 95.8683107199
2 30.4 94.6573563696 96.1670657396
3 30.4 96.9146043357 104.885285778
0 30.8 94.4856349658 119.774344535
1 30.8 35.3498199749 96.0290551823
2 30.8 93.8830544746 96.9194897306
3 30.8 96.9146043357 104.885285778
0 31.2 93.9115767506 120.451121486
1 31.2 34.4502955069 96.1897996447
2 31.2 93.1087525797 97.6719137217
3 31.2 96.4892828381 104.096150404
0 31.6 93.3375185353 121.127898437
1 31.6 33.550771039 96.3505441072
2 31.6 92.3344506848 98.4243377127
3 31.6 96.0639613406 103.307015031
0 32.0 92.7634603201 121.804675388
1 32.0 32.651246571 96.5112885696
2 32.0 91.5601487899 99.1767617037
3 32.0 95.638639843 102.517879658
0 32.4 92.1894021049 122.481452339
1 32.4 31.751722103 96.672033032
2 32.4 90.785846895 99.9291856948
3 32.4 95.2133183454 101.728744285
0 32.8 91.6153438897 123.15822929
1 32.8 30.852197635 96.8327774945
2 32.8 90.011545 100.681609686
3 32.8 94.7879968479 100.939608912
0 33.2 91.0412856745 123.835006242
1 33.2 29.9526731671 96.9935219569
2 33.2 89.2372431051 101.434033677
3 33.2 94.3626753503 100.150473539
0 33.6 90.4672274592 124.511783193
1 33.6 29.0531486991 97.1542664194
2 33.6 88.4629412102 102.186457668
3 33.6 93.9373538527 99.3613381654
0 34.0 89.893169244 125.188560144
1 34.0 28.1536242311 97.3150108818
2 34.0 87.6886393153 102.938881659
3 34.0 93.5120323552 98.5722027922
0 34.4 89.3191110288 125.865337095
1 34.4 27.2540997631 97.4757553442
2 34.4 86.9143374204 103.69130565
3 34.4 93.0867108576 97.7830674191
0 34.8 88.7450528136 126.542114046
1 34.8 26.3545752952 97.6364998067
2 34.8 86.1400355255 104.443729641
3 34.8 92.66138936 96.9939320459
0 35.2 88.1709945983 127.218890997
1 35.2 25.4550508272 97.7972442691
2 35.2 85.3657336305 105.196153632
3 35.2 92.2360678625 96.2047966727
0 35.6 87.5969363831 127.895667948
1 35.6 24.5555263592 97.9579887316
2 35.6 84.5914317356 105.948577623
3 35.6 91.8107463649 95.4156612996
0 36.0 87.0228781679 128.572444899
1 36.0 23.6560018912 98.118733194
2 36.0 83.8171298407 106.701001614
3 36.0 91.3854248673 94.6265259264
0 36.4 86.4488199527 129.24922185
1 36.4 22.7564774233 98.2794776564
2 36.4 83.0428279458 107.453425605
3 36.4 90.9601033698 93.8373905532
0 36.8 85.8747617375 129.925998801
1 36.8 21.8569529553 98.4402221189
2 36.8 82.2685260509 108.205849596
3 36.8 90.5347818722 93.0482551801
0 37.2 85.3007035222 130.602775753
1 37.2 20.9574284873 98.6009665813
2 37.2 81.494224156 108.958273587
3 37.2 90.1094603746 92.2591198069
0 37.6 84.726645307 131.279552704
1 37.6 20.0579040193 98.7617110438
2 37.6 80.719922261 109.710697578
3 37.6 89.6841388771 91.4699844337
0 38.0 84.1525870918 131.956329655
1 38.0 19.1583795513 98.9224555062
2 38.0 79.9456203661 110.463121569
3 38.0 89.2588173795 90.6808490605
0 38.4 83.5785288766 132.633106606
1 38.4 18.2588550834 99.0831999686
2 38.4 79.1713184712 111.21554556
3 38.4 88.8334958819 89.8917136874
0 38.8 83.0044706614 133.309883557
1 38.8 17.3593306154 99.2439444311
2 38.8 78.3970165763 111.967969551
3 38.8 88.4081743844 89.1025783142
0 39.2 82.4304124461 133.986660508
1 39.2 16.4598061474 99.4046888935
2 39.2 77.6227146814 112.720393542
3 39.2 87.9828528868 88.313442941
0 39.6 81.8563542309 134.663437459
1 39.6 15.5602816794 99.5654333559
2 39.6 76.8484127864 113.472817534
3 39.6 87.5575313892 87.5243075679
0 40.0 81.2822960157 135.34021441
1 40.0 14.6607572115 99.7261778184
2 40.0 76.0741108915 114.225241525
3 40.0 87.1322098916 86.7351721947
0 40.4 80.7082378005 136.016991361
1 40.4 13.7612327435 99.8869222808
2 40.4 75.2998089966 114.977665516
3 40.4 86.7068883941 85.9460368215
0 40.8 80.1341795852 136.693768312
1 40.8 12.8617082755 100.047666743
2 40.8 74.5255071017 115.730089507
